idx,file,label,cls,group,part
3506,03506.png,2,normal,2765,val
3507,03507.png,2,normal,2766,train
3508,03508.png,2,normal,2767,train
3509,03509.png,2,normal,2768,train
3510,03510.png,2,normal,2769,train
3511,03511.png,2,normal,2770,train
3512,03512.png,2,normal,2771,train
3513,03513.png,2,normal,2772,train
3514,03514.png,2,normal,2773,train
3515,03515.png,2,normal,2774,train
3516,03516.png,2,normal,2775,val
3517,03517.png,2,normal,2776,train
3518,03518.png,2,normal,2777,train
3519,03519.png,2,normal,2778,val
3520,03520.png,2,normal,2619,train
3521,03521.png,2,normal,2779,train
3522,03522.png,2,normal,2780,test
3523,03523.png,2,normal,2781,train
3524,03524.png,2,normal,2782,train
3525,03525.png,2,normal,2783,val
3526,03526.png,2,normal,2784,val
3527,03527.png,2,normal,2785,train
3528,03528.png,2,normal,2786,test
3529,03529.png,2,normal,2787,train
3530,03530.png,2,normal,2788,test
3531,03531.png,2,normal,2789,train
3532,03532.png,2,normal,2790,train
3533,03533.png,2,normal,2791,val
3534,03534.png,2,normal,2792,test
3535,03535.png,2,normal,2793,test
3536,03536.png,2,normal,2794,train
3537,03537.png,2,normal,2795,train
3538,03538.png,2,normal,2796,train
3539,03539.png,2,normal,2797,train
3540,03540.png,2,normal,2798,train
3541,03541.png,2,normal,2799,test
3542,03542.png,2,normal,2800,train
3543,03543.png,2,normal,2801,train
3544,03544.png,2,normal,2802,train
3545,03545.png,2,normal,2803,train
3546,03546.png,2,normal,2804,train
3547,03547.png,2,normal,2805,train
3548,03548.png,2,normal,2806,train
3549,03549.png,2,normal,2807,val
3550,03550.png,2,normal,2808,val
3551,03551.png,2,normal,2809,train
3552,03552.png,2,normal,2810,test
3553,03553.png,2,normal,2811,train
3554,03554.png,2,normal,2812,train
3555,03555.png,2,normal,2813,val
3556,03556.png,2,normal,2814,train
3557,03557.png,2,normal,2815,train
3558,03558.png,2,normal,2816,train
3559,03559.png,2,normal,2817,train
3560,03560.png,2,normal,2818,train
3561,03561.png,2,normal,2819,train
3562,03562.png,2,normal,2820,train
3563,03563.png,2,normal,2821,train
3564,03564.png,2,normal,2822,val
3565,03565.png,2,normal,2823,train
3566,03566.png,2,normal,2824,train
3567,03567.png,2,normal,2825,train
3568,03568.png,2,normal,2826,test
3569,03569.png,2,normal,2827,train
3570,03570.png,2,normal,2828,train
3571,03571.png,2,normal,2829,val
3572,03572.png,2,normal,2830,train
3573,03573.png,2,normal,2831,train
3574,03574.png,2,normal,2832,val
3575,03575.png,2,normal,2833,train
3576,03576.png,2,normal,2834,train
3577,03577.png,2,normal,2835,train
3578,03578.png,2,normal,2836,train
3579,03579.png,2,normal,2837,val
3580,03580.png,2,normal,2838,train
3581,03581.png,2,normal,2839,test
3582,03582.png,2,normal,2840,train
3583,03583.png,2,normal,2841,val
3584,03584.png,2,normal,2842,train
3585,03585.png,2,normal,2843,train
3586,03586.png,2,normal,2844,test
3587,03587.png,2,normal,2845,val
3588,03588.png,2,normal,2846,train
3589,03589.png,2,normal,2847,val
3590,03590.png,2,normal,2848,train
3591,03591.png,2,normal,2849,train
3592,03592.png,2,normal,2850,train
3593,03593.png,2,normal,2851,train
3594,03594.png,2,normal,2852,train
3595,03595.png,2,normal,2853,train
3596,03596.png,2,normal,2854,train
3597,03597.png,2,normal,2855,test
3598,03598.png,2,normal,2856,val
3599,03599.png,2,normal,2857,test
3600,03600.png,2,normal,2384,train
3601,03601.png,2,normal,2858,val
3602,03602.png,2,normal,2859,train
3603,03603.png,2,normal,2860,val
3604,03604.png,2,normal,2861,train
3605,03605.png,2,normal,2862,train
3606,03606.png,2,normal,2863,train
3607,03607.png,2,normal,2864,val
3608,03608.png,2,normal,2865,val
3609,03609.png,2,normal,2866,train
3610,03610.png,2,normal,2867,test
3611,03611.png,2,normal,2868,train
3612,03612.png,2,normal,2869,train
3613,03613.png,2,normal,2870,test
3614,03614.png,2,normal,2871,train
3615,03615.png,2,normal,2872,train
3616,03616.png,2,normal,2873,train
3617,03617.png,2,normal,2874,train
3618,03618.png,2,normal,2875,train
3619,03619.png,2,normal,2876,train
3620,03620.png,2,normal,2877,train
3621,03621.png,2,normal,2098,train
3622,03622.png,2,normal,2878,val
3623,03623.png,2,normal,2879,train
3624,03624.png,2,normal,2880,train
3625,03625.png,2,normal,2881,train
3626,03626.png,2,normal,2882,train
3627,03627.png,2,normal,2883,train
3628,03628.png,2,normal,2884,val
3629,03629.png,2,normal,2885,train
3630,03630.png,2,normal,2886,val
3631,03631.png,2,normal,2887,train
3632,03632.png,2,normal,2888,train
3633,03633.png,2,normal,2889,test
3634,03634.png,2,normal,2890,train
3635,03635.png,2,normal,2891,train
3636,03636.png,2,normal,2892,train
3637,03637.png,2,normal,2893,train
3638,03638.png,2,normal,2894,train
3639,03639.png,2,normal,2895,train
3640,03640.png,2,normal,2896,train
3641,03641.png,2,normal,2897,train
3642,03642.png,2,normal,2898,train
3643,03643.png,2,normal,2899,train
3644,03644.png,2,normal,2900,train
3645,03645.png,2,normal,2901,train
3646,03646.png,2,normal,2902,val
3647,03647.png,2,normal,2903,val
3648,03648.png,2,normal,2904,test
3649,03649.png,2,normal,2905,train
3650,03650.png,2,normal,2906,train
3651,03651.png,2,normal,2907,train
3652,03652.png,2,normal,2908,val
3653,03653.png,2,normal,2909,train
3654,03654.png,2,normal,2910,train
3655,03655.png,2,normal,2911,train
3656,03656.png,2,normal,2912,test
3657,03657.png,2,normal,2913,train
3658,03658.png,2,normal,2914,train
3659,03659.png,2,normal,2915,train
3660,03660.png,2,normal,2916,train
3661,03661.png,2,normal,2917,train
3662,03662.png,2,normal,2918,val
3663,03663.png,2,normal,2919,train
3664,03664.png,2,normal,2920,train
3665,03665.png,2,normal,2921,train
3666,03666.png,2,normal,2922,val
3667,03667.png,2,normal,2923,train
3668,03668.png,2,normal,2924,train
3669,03669.png,2,normal,2925,train
3670,03670.png,2,normal,2926,train
3671,03671.png,2,normal,2927,test
3672,03672.png,2,normal,2928,test
3673,03673.png,2,normal,2929,train
3674,03674.png,2,normal,2930,train
3675,03675.png,2,normal,2931,train
3676,03676.png,2,normal,2932,train
3677,03677.png,2,normal,2933,train
3678,03678.png,2,normal,2934,train
3679,03679.png,2,normal,2277,val
3680,03680.png,2,normal,2935,val
3681,03681.png,2,normal,2936,train
3682,03682.png,2,normal,2937,train
3683,03683.png,2,normal,2938,train
3684,03684.png,2,normal,2939,val
3685,03685.png,2,normal,2940,train
3686,03686.png,2,normal,2941,train
3687,03687.png,2,normal,2942,train
3688,03688.png,2,normal,2943,train
3689,03689.png,2,normal,2944,train
3690,03690.png,2,normal,2945,train
3691,03691.png,2,normal,2946,test
3692,03692.png,2,normal,2947,train
3693,03693.png,2,normal,2948,train
3694,03694.png,2,normal,2949,train
3695,03695.png,2,normal,2950,train
3696,03696.png,2,normal,2951,train
3697,03697.png,2,normal,2952,test
3698,03698.png,2,normal,2953,train
3699,03699.png,2,normal,2954,train
3700,03700.png,2,normal,2955,train
3701,03701.png,2,normal,2956,train
3702,03702.png,2,normal,2957,test
3703,03703.png,2,normal,2958,train
3704,03704.png,2,normal,2959,train
3705,03705.png,2,normal,2960,train
3706,03706.png,2,normal,2961,train
3707,03707.png,2,normal,2962,test
3708,03708.png,2,normal,2963,val
3709,03709.png,2,normal,2964,train
3710,03710.png,2,normal,2965,val
3711,03711.png,2,normal,2966,val
3712,03712.png,2,normal,2967,train
3713,03713.png,2,normal,2968,val
3714,03714.png,2,normal,2969,train
3715,03715.png,2,normal,2970,test
3716,03716.png,2,normal,2971,val
3717,03717.png,2,normal,2972,train
3718,03718.png,2,normal,2973,train
3719,03719.png,2,normal,2974,train
3720,03720.png,2,normal,2975,test
3721,03721.png,2,normal,2976,val
3722,03722.png,2,normal,2977,train
3723,03723.png,2,normal,2978,train
3724,03724.png,2,normal,2979,train
3725,03725.png,2,normal,2980,test
3726,03726.png,2,normal,2981,train
3727,03727.png,2,normal,2982,train
3728,03728.png,2,normal,2983,train
3729,03729.png,2,normal,2984,train
3730,03730.png,2,normal,2985,train
3731,03731.png,2,normal,2986,train
3732,03732.png,2,normal,2987,val
3733,03733.png,2,normal,2988,train
3734,03734.png,2,normal,2989,train
3735,03735.png,2,normal,2990,train
3736,03736.png,2,normal,2991,train
3737,03737.png,2,normal,2992,train
3738,03738.png,2,normal,2993,train
3739,03739.png,2,normal,2994,train
3740,03740.png,2,normal,2995,train
3741,03741.png,2,normal,2996,val
3742,03742.png,2,normal,2997,train
3743,03743.png,2,normal,2998,test
3744,03744.png,2,normal,2999,train
3745,03745.png,2,normal,3000,train
3746,03746.png,2,normal,3001,val
3747,03747.png,2,normal,3002,train
3748,03748.png,2,normal,3003,test
3749,03749.png,2,normal,3004,val
3750,03750.png,2,normal,3005,val
3751,03751.png,2,normal,3006,train
3752,03752.png,2,normal,3007,train
3753,03753.png,2,normal,3008,train
3754,03754.png,2,normal,3009,test
3755,03755.png,2,normal,3010,test
3756,03756.png,2,normal,3011,val
3757,03757.png,2,normal,3012,train
3758,03758.png,2,normal,3013,train
3759,03759.png,2,normal,3014,val
3760,03760.png,2,normal,3015,train
3761,03761.png,2,normal,3016,test
3762,03762.png,2,normal,3017,val
3763,03763.png,2,normal,3018,train
3764,03764.png,2,normal,2547,val
3765,03765.png,2,normal,3019,train
3766,03766.png,2,normal,3020,val
3767,03767.png,2,normal,3021,train
3768,03768.png,2,normal,3022,train
3769,03769.png,2,normal,3023,train
3770,03770.png,2,normal,3024,train
3771,03771.png,2,normal,3025,train
3772,03772.png,2,normal,3026,train
3773,03773.png,2,normal,3027,train
3774,03774.png,2,normal,3028,test
3775,03775.png,2,normal,3029,train
3776,03776.png,2,normal,3030,val
3777,03777.png,2,normal,3031,train
3778,03778.png,2,normal,3032,test
3779,03779.png,2,normal,3033,train
3780,03780.png,2,normal,3034,train
3781,03781.png,2,normal,3035,train
3782,03782.png,2,normal,3036,val
3783,03783.png,2,normal,3037,val
3784,03784.png,2,normal,3038,train
3785,03785.png,2,normal,3039,train
3786,03786.png,2,normal,3040,train
3787,03787.png,2,normal,3041,train
3788,03788.png,2,normal,3042,train
3789,03789.png,2,normal,3043,train
3790,03790.png,2,normal,2208,train
3791,03791.png,2,normal,3044,train
3792,03792.png,2,normal,3045,test
3793,03793.png,2,normal,3046,train
3794,03794.png,2,normal,3047,test
3795,03795.png,2,normal,3048,train
3796,03796.png,2,normal,3049,val
3797,03797.png,2,normal,3050,train
3798,03798.png,2,normal,3051,test
3799,03799.png,2,normal,3052,train
3800,03800.png,2,normal,3053,train
3801,03801.png,2,normal,3054,train
3802,03802.png,2,normal,3055,test
3803,03803.png,2,normal,3056,train
3804,03804.png,2,normal,3057,train
3805,03805.png,2,normal,3058,test
3806,03806.png,2,normal,3059,train
3807,03807.png,2,normal,3060,val
3808,03808.png,2,normal,3061,train
3809,03809.png,2,normal,3062,val
3810,03810.png,2,normal,3063,train
3811,03811.png,2,normal,3064,train
3812,03812.png,2,normal,3065,train
3813,03813.png,2,normal,3066,test
3814,03814.png,2,normal,3067,train
3815,03815.png,2,normal,3068,train
3816,03816.png,2,normal,3069,train
3817,03817.png,2,normal,3070,train
3818,03818.png,2,normal,3071,val
3819,03819.png,2,normal,3072,train
3820,03820.png,2,normal,3073,train
3821,03821.png,2,normal,3074,train
3822,03822.png,2,normal,3075,test
3823,03823.png,2,normal,3076,train
3824,03824.png,2,normal,3077,train
3825,03825.png,2,normal,3078,train
3826,03826.png,2,normal,3079,train
3827,03827.png,2,normal,3080,test
3828,03828.png,2,normal,3081,train
3829,03829.png,2,normal,3082,train
3830,03830.png,2,normal,3083,test
3831,03831.png,2,normal,3084,train
3832,03832.png,2,normal,3085,test
3833,03833.png,2,normal,3086,train
3834,03834.png,2,normal,3087,train
3835,03835.png,2,normal,3088,train
3836,03836.png,2,normal,3089,val
3837,03837.png,2,normal,3090,val
3838,03838.png,2,normal,3091,train
3839,03839.png,2,normal,3092,train
3840,03840.png,2,normal,3093,train
3841,03841.png,2,normal,3094,train
3842,03842.png,2,normal,3095,val
3843,03843.png,2,normal,3096,train
3844,03844.png,2,normal,3097,train
3845,03845.png,2,normal,3098,train
3846,03846.png,2,normal,3099,train
3847,03847.png,2,normal,3100,train
3848,03848.png,2,normal,3101,train
3849,03849.png,2,normal,3102,train
3850,03850.png,2,normal,3103,test
3851,03851.png,2,normal,3104,train
3852,03852.png,2,normal,3105,train
3853,03853.png,2,normal,3106,test
3854,03854.png,2,normal,3107,train
3855,03855.png,2,normal,3108,val
3856,03856.png,2,normal,3109,train
3857,03857.png,2,normal,3110,train
3858,03858.png,2,normal,3111,train
3859,03859.png,2,normal,3112,train
3860,03860.png,2,normal,3113,train
3861,03861.png,2,normal,3114,train
3862,03862.png,2,normal,3115,train
3863,03863.png,2,normal,3116,train
3864,03864.png,2,normal,3117,train
3865,03865.png,2,normal,3118,train
3866,03866.png,2,normal,3119,train
3867,03867.png,2,normal,3120,train
3868,03868.png,2,normal,3121,train
3869,03869.png,2,normal,3122,train
3870,03870.png,2,normal,3123,train
3871,03871.png,2,normal,3124,train
3872,03872.png,2,normal,3125,train
3873,03873.png,2,normal,3126,test
3874,03874.png,2,normal,3127,train
3875,03875.png,2,normal,3128,train
3876,03876.png,2,normal,3129,train
3877,03877.png,2,normal,3130,train
3878,03878.png,2,normal,3131,test
3879,03879.png,2,normal,3132,train
3880,03880.png,2,normal,3133,test
3881,03881.png,2,normal,3134,train
3882,03882.png,2,normal,3135,test
3883,03883.png,2,normal,3136,train
3884,03884.png,2,normal,3137,train
3885,03885.png,2,normal,3138,test
3886,03886.png,2,normal,3139,train
3887,03887.png,2,normal,3140,train
3888,03888.png,2,normal,3141,val
3889,03889.png,2,normal,3142,test
3890,03890.png,2,normal,3143,train
3891,03891.png,2,normal,3144,train
3892,03892.png,2,normal,3145,train
3893,03893.png,2,normal,3146,train
3894,03894.png,2,normal,3147,train
3895,03895.png,2,normal,3148,train
3896,03896.png,2,normal,3149,test
3897,03897.png,2,normal,3150,train
3898,03898.png,2,normal,3151,train
3899,03899.png,2,normal,3152,train
3900,03900.png,2,normal,3153,train
3901,03901.png,2,normal,3154,test
3902,03902.png,2,normal,3155,test
3903,03903.png,2,normal,3156,train
3904,03904.png,2,normal,3157,train
3905,03905.png,2,normal,3158,train
3906,03906.png,2,normal,3159,train
3907,03907.png,2,normal,3160,train
3908,03908.png,2,normal,3161,test
3909,03909.png,2,normal,3162,train
3910,03910.png,2,normal,3163,train
3911,03911.png,2,normal,3164,train
3912,03912.png,2,normal,3165,train
3913,03913.png,2,normal,3166,train
3914,03914.png,2,normal,3167,train
3915,03915.png,2,normal,3168,train
3916,03916.png,2,normal,3169,val
3917,03917.png,2,normal,3170,train
3918,03918.png,2,normal,3171,train
3919,03919.png,2,normal,3172,train
3920,03920.png,2,normal,2186,train
3921,03921.png,2,normal,3173,test
3922,03922.png,2,normal,3174,train
3923,03923.png,2,normal,3175,val
3924,03924.png,2,normal,3176,val
3925,03925.png,2,normal,3177,train
3926,03926.png,2,normal,3178,train
3927,03927.png,2,normal,3179,val
3928,03928.png,2,normal,3180,train
3929,03929.png,2,normal,3181,test
3930,03930.png,2,normal,3182,train
3931,03931.png,2,normal,3183,train
3932,03932.png,2,normal,3184,test
3933,03933.png,2,normal,3185,test
3934,03934.png,2,normal,3186,train
3935,03935.png,2,normal,3187,train
3936,03936.png,2,normal,3188,test
3937,03937.png,2,normal,3189,test
3938,03938.png,2,normal,3190,train
3939,03939.png,2,normal,3191,test
3940,03940.png,2,normal,3192,train
3941,03941.png,2,normal,3193,train
3942,03942.png,2,normal,3194,train
3943,03943.png,2,normal,3195,test
3944,03944.png,2,normal,3196,train
3945,03945.png,2,normal,3197,train
3946,03946.png,2,normal,3198,val
3947,03947.png,2,normal,3199,val
3948,03948.png,2,normal,3200,train
3949,03949.png,2,normal,3201,test
3950,03950.png,2,normal,3202,test
3951,03951.png,2,normal,3203,train
3952,03952.png,2,normal,3204,train
3953,03953.png,2,normal,3205,train
3954,03954.png,2,normal,3206,train
3955,03955.png,2,normal,3207,train
3956,03956.png,2,normal,3208,train
3957,03957.png,2,normal,3209,train
3958,03958.png,2,normal,3210,train
3959,03959.png,2,normal,3211,train
3960,03960.png,2,normal,3212,train
3961,03961.png,2,normal,3213,train
3962,03962.png,2,normal,3214,train
3963,03963.png,2,normal,3215,train
3964,03964.png,2,normal,3216,test
3965,03965.png,2,normal,3217,train
3966,03966.png,2,normal,3218,train
3967,03967.png,2,normal,3219,val
3968,03968.png,2,normal,3220,train
3969,03969.png,2,normal,3221,val
3970,03970.png,2,normal,3222,train
3971,03971.png,2,normal,3223,train
3972,03972.png,2,normal,3224,train
3973,03973.png,2,normal,3225,val
3974,03974.png,2,normal,3226,train
3975,03975.png,2,normal,3227,train
3976,03976.png,2,normal,3228,train
3977,03977.png,2,normal,3229,train
3978,03978.png,2,normal,3230,train
3979,03979.png,2,normal,3231,val
3980,03980.png,2,normal,3232,train
3981,03981.png,2,normal,3233,train
3982,03982.png,2,normal,3234,train
3983,03983.png,2,normal,3235,train
3984,03984.png,2,normal,3236,train
3985,03985.png,2,normal,3183,train
3986,03986.png,2,normal,3237,train
3987,03987.png,2,normal,3238,train
3988,03988.png,2,normal,3239,train
3989,03989.png,2,normal,3240,train
3990,03990.png,2,normal,3241,test
3991,03991.png,2,normal,3242,train
3992,03992.png,2,normal,1962,train
3993,03993.png,2,normal,3243,train
3994,03994.png,2,normal,3244,train
3995,03995.png,2,normal,3245,train
3996,03996.png,2,normal,3246,val
3997,03997.png,2,normal,3247,val
3998,03998.png,2,normal,3248,test
3999,03999.png,2,normal,3249,test
4000,04000.png,2,normal,3250,train
4001,04001.png,2,normal,3251,train
4002,04002.png,2,normal,3252,train
4003,04003.png,2,normal,3253,val
4004,04004.png,2,normal,3254,train
4005,04005.png,2,normal,3255,train
4006,04006.png,2,normal,3256,train
4007,04007.png,2,normal,3257,test
4008,04008.png,2,normal,3258,val
4009,04009.png,2,normal,3259,val
4010,04010.png,2,normal,3260,train
4011,04011.png,2,normal,3261,train
4012,04012.png,2,normal,3262,train
4013,04013.png,2,normal,3263,test
4014,04014.png,2,normal,3264,train
4015,04015.png,2,normal,3265,train
4016,04016.png,2,normal,3266,train
4017,04017.png,2,normal,3267,train
4018,04018.png,2,normal,3268,train
4019,04019.png,2,normal,3269,train
4020,04020.png,2,normal,3270,train
4021,04021.png,2,normal,3271,train
4022,04022.png,2,normal,3272,train
4023,04023.png,2,normal,3273,train
4024,04024.png,2,normal,3274,val
4025,04025.png,2,normal,3275,train
4026,04026.png,2,normal,3276,train
4027,04027.png,2,normal,3277,train
4028,04028.png,2,normal,3278,train
4029,04029.png,2,normal,3279,train
4030,04030.png,2,normal,3280,train
4031,04031.png,2,normal,3281,train
4032,04032.png,2,normal,3282,val
4033,04033.png,2,normal,3283,train
4034,04034.png,2,normal,3284,test
4035,04035.png,2,normal,3285,val
4036,04036.png,2,normal,3286,test
4037,04037.png,2,normal,3287,train
4038,04038.png,2,normal,3288,train
4039,04039.png,2,normal,3289,train
4040,04040.png,2,normal,3290,train
4041,04041.png,2,normal,3291,train
4042,04042.png,2,normal,3292,test
4043,04043.png,2,normal,3293,train
4044,04044.png,2,normal,3294,train
4045,04045.png,2,normal,3295,train
4046,04046.png,2,normal,3296,train
4047,04047.png,2,normal,3297,train
4048,04048.png,2,normal,3298,train
4049,04049.png,2,normal,3299,train
4050,04050.png,2,normal,3300,test
4051,04051.png,2,normal,3301,train
4052,04052.png,2,normal,3302,train
4053,04053.png,2,normal,3303,train
4054,04054.png,2,normal,3304,train
4055,04055.png,2,normal,3305,train
4056,04056.png,2,normal,3306,train
4057,04057.png,2,normal,3307,val
4058,04058.png,2,normal,3308,train
4059,04059.png,2,normal,3309,train
4060,04060.png,2,normal,3310,test
4061,04061.png,2,normal,3311,test
4062,04062.png,2,normal,3312,train
4063,04063.png,2,normal,3313,val
4064,04064.png,2,normal,3314,train
4065,04065.png,2,normal,3315,train
4066,04066.png,2,normal,3316,train
4067,04067.png,2,normal,3317,train
4068,04068.png,2,normal,3318,test
4069,04069.png,2,normal,3319,train
4070,04070.png,2,normal,3320,train
4071,04071.png,2,normal,3321,train
4072,04072.png,2,normal,3322,train
4073,04073.png,2,normal,3323,val
4074,04074.png,2,normal,3324,train
4075,04075.png,2,normal,3325,train
4076,04076.png,2,normal,3326,train
4077,04077.png,2,normal,3327,train
4078,04078.png,2,normal,3328,train
4079,04079.png,2,normal,3329,train
4080,04080.png,2,normal,3330,test
4081,04081.png,2,normal,3331,train
4082,04082.png,2,normal,3332,train
4083,04083.png,2,normal,3333,test
4084,04084.png,2,normal,3334,train
4085,04085.png,2,normal,3335,val
4086,04086.png,2,normal,3336,val
4087,04087.png,2,normal,3337,train
4088,04088.png,2,normal,3338,train
4089,04089.png,2,normal,3339,val
4090,04090.png,2,normal,3340,train
4091,04091.png,2,normal,3341,train
4092,04092.png,2,normal,3342,train
4093,04093.png,2,normal,3343,test
4094,04094.png,2,normal,3344,train
4095,04095.png,2,normal,3345,train
4096,04096.png,2,normal,3346,train
4097,04097.png,2,normal,3347,test
4098,04098.png,2,normal,3348,val
4099,04099.png,2,normal,3349,train
4100,04100.png,2,normal,3350,train
4101,04101.png,2,normal,3351,train
4102,04102.png,2,normal,3352,train
4103,04103.png,2,normal,2599,val
4104,04104.png,2,normal,3353,val
4105,04105.png,2,normal,3354,train
4106,04106.png,2,normal,3355,train
4107,04107.png,2,normal,3356,test
4108,04108.png,2,normal,3357,test
4109,04109.png,2,normal,3358,val
4110,04110.png,2,normal,3359,train
4111,04111.png,2,normal,3360,train
4112,04112.png,2,normal,3361,train
4113,04113.png,2,normal,3362,train
4114,04114.png,2,normal,3363,val
4115,04115.png,2,normal,3364,test
4116,04116.png,2,normal,3365,train
4117,04117.png,2,normal,3366,train
4118,04118.png,2,normal,3367,test
4119,04119.png,2,normal,3368,val
4120,04120.png,2,normal,3369,test
4121,04121.png,2,normal,3370,train
4122,04122.png,2,normal,3371,train
4123,04123.png,2,normal,3372,train
4124,04124.png,2,normal,3373,test
4125,04125.png,2,normal,3374,train
4126,04126.png,2,normal,3375,train
4127,04127.png,2,normal,3376,test
4128,04128.png,2,normal,3377,train
4129,04129.png,2,normal,3378,train
4130,04130.png,2,normal,3379,train
4131,04131.png,2,normal,3380,train
4132,04132.png,2,normal,3381,train
4133,04133.png,2,normal,3382,train
4134,04134.png,2,normal,3383,train
4135,04135.png,2,normal,3384,val
4136,04136.png,2,normal,3385,val
4137,04137.png,2,normal,3386,train
4138,04138.png,2,normal,3387,val
4139,04139.png,2,normal,3388,train
4140,04140.png,2,normal,3389,train
4141,04141.png,2,normal,3390,train
4142,04142.png,2,normal,3391,test
4143,04143.png,2,normal,3392,train
4144,04144.png,2,normal,3393,train
4145,04145.png,2,normal,3394,train
4146,04146.png,2,normal,3395,train
4147,04147.png,2,normal,3396,train
4148,04148.png,2,normal,3397,val
4149,04149.png,2,normal,3398,test
4150,04150.png,2,normal,3399,train
4151,04151.png,2,normal,3400,train
4152,04152.png,2,normal,3401,train
4153,04153.png,2,normal,3402,train
4154,04154.png,2,normal,3403,train
4155,04155.png,2,normal,3404,train
4156,04156.png,2,normal,3405,train
4157,04157.png,2,normal,3406,test
4158,04158.png,2,normal,3407,train
4159,04159.png,2,normal,3408,test
4160,04160.png,2,normal,3409,train
4161,04161.png,2,normal,3410,train
4162,04162.png,2,normal,3411,train
4163,04163.png,2,normal,3412,test
4164,04164.png,2,normal,3413,train
4165,04165.png,2,normal,3414,train
4166,04166.png,2,normal,3415,train
4167,04167.png,2,normal,3416,val
4168,04168.png,2,normal,3417,val
4169,04169.png,2,normal,3418,train
4170,04170.png,2,normal,3419,train
4171,04171.png,2,normal,3420,train
4172,04172.png,2,normal,3421,test
4173,04173.png,2,normal,3422,val
4174,04174.png,2,normal,3423,val
4175,04175.png,2,normal,3424,val
4176,04176.png,2,normal,3425,train
4177,04177.png,2,normal,3426,train
4178,04178.png,2,normal,3427,train
4179,04179.png,2,normal,2820,train
4180,04180.png,2,normal,3428,train
4181,04181.png,2,normal,3429,train
4182,04182.png,2,normal,3430,train
4183,04183.png,2,normal,3431,test
4184,04184.png,2,normal,3432,train
4185,04185.png,2,normal,3433,train
4186,04186.png,2,normal,3434,train
4187,04187.png,2,normal,3435,train
4188,04188.png,2,normal,3436,test
4189,04189.png,2,normal,3437,train
4190,04190.png,2,normal,2957,test
4191,04191.png,2,normal,3438,train
4192,04192.png,2,normal,3439,train
4193,04193.png,2,normal,3440,test
4194,04194.png,2,normal,3441,train
4195,04195.png,2,normal,3442,train
4196,04196.png,2,normal,3443,val
4197,04197.png,2,normal,3444,train
4198,04198.png,2,normal,3445,train
4199,04199.png,2,normal,3446,train
4200,04200.png,2,normal,3447,train
4201,04201.png,2,normal,3448,test
4202,04202.png,2,normal,3449,val
4203,04203.png,2,normal,3450,val
4204,04204.png,2,normal,3451,train
4205,04205.png,2,normal,3452,train
4206,04206.png,2,normal,3453,train
4207,04207.png,2,normal,3454,train
4208,04208.png,2,normal,3455,train
4209,04209.png,2,normal,3456,val
4210,04210.png,2,normal,3457,train
4211,04211.png,2,normal,3458,train
4212,04212.png,2,normal,3459,train
4213,04213.png,2,normal,3460,train
4214,04214.png,2,normal,3461,train
4215,04215.png,2,normal,3462,train
4216,04216.png,2,normal,3463,test
4217,04217.png,2,normal,3464,test
4218,04218.png,2,normal,3465,train
4219,04219.png,2,normal,3466,val
4220,04220.png,2,normal,3467,train
4221,04221.png,2,normal,3468,test
4222,04222.png,2,normal,3469,test
4223,04223.png,2,normal,3470,train
4224,04224.png,2,normal,3471,train
4225,04225.png,2,normal,3472,train
4226,04226.png,2,normal,3473,train
4227,04227.png,2,normal,3474,train
4228,04228.png,2,normal,3475,train
4229,04229.png,2,normal,3476,train
4230,04230.png,2,normal,3477,train
4231,04231.png,2,normal,3478,train
4232,04232.png,2,normal,3479,val
4233,04233.png,2,normal,3480,val
4234,04234.png,2,normal,3481,test
4235,04235.png,2,normal,3482,test
4236,04236.png,2,normal,3483,train
4237,04237.png,2,normal,3484,train
4238,04238.png,2,normal,3485,train
4239,04239.png,2,normal,3486,train
4240,04240.png,2,normal,2152,val
4241,04241.png,2,normal,3487,train
4242,04242.png,2,normal,3488,train
4243,04243.png,2,normal,3489,test
4244,04244.png,2,normal,3490,train
4245,04245.png,2,normal,3491,train
4246,04246.png,2,normal,3492,val
4247,04247.png,2,normal,3493,train
4248,04248.png,2,normal,3494,train
4249,04249.png,2,normal,3495,train
4250,04250.png,2,normal,3496,train
4251,04251.png,2,normal,3497,test
4252,04252.png,2,normal,3498,train
4253,04253.png,2,normal,3499,train
4254,04254.png,2,normal,3500,train
4255,04255.png,2,normal,3501,val
4256,04256.png,2,normal,3502,train
4257,04257.png,2,normal,3503,train
4258,04258.png,2,normal,3504,train
4259,04259.png,2,normal,3505,train
4260,04260.png,2,normal,3506,train
4261,04261.png,2,normal,3507,val
4262,04262.png,2,normal,3508,train
4263,04263.png,2,normal,3509,train
4264,04264.png,2,normal,3510,train
4265,04265.png,2,normal,3511,train
4266,04266.png,2,normal,3512,train
4267,04267.png,2,normal,3513,train
4268,04268.png,2,normal,3514,train
4269,04269.png,2,normal,3515,train
4270,04270.png,2,normal,3516,test
4271,04271.png,2,normal,3517,val
4272,04272.png,2,normal,3518,train
4273,04273.png,2,normal,3519,val
4274,04274.png,2,normal,3520,train
4275,04275.png,2,normal,3521,test
4276,04276.png,2,normal,3522,train
4277,04277.png,2,normal,3523,train
4278,04278.png,2,normal,3524,train
4279,04279.png,2,normal,3525,train
4280,04280.png,2,normal,3526,train
4281,04281.png,2,normal,3392,train
4282,04282.png,2,normal,3527,val
